,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
13,list-eadaf46e-d379-4039-91d1-1967ac67cb59,,,list,list,waiting,processing,task-finished-1713553313.014338,tcp://10.201.3.18:8786,,,,,1713553313.0163107
14,list-eadaf46e-d379-4039-91d1-1967ac67cb59,23346702184448,tcp://10.201.3.17:37637,list,list,processing,memory,task-finished-1713553313.0363557,tcp://10.201.3.18:8786,1713553313.013129,1713553313.0204763,0.0073473453521728516,200992,1713553313.0398884
15,_dask_helper-eb3a1219-0079-4da8-a46f-26ef364e69ea,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0363557,tcp://10.201.3.18:8786,,,,,1713553313.0402238
16,_dask_helper-a490499d-f890-4a7c-82f5-445053d7c891,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0363557,tcp://10.201.3.18:8786,,,,,1713553313.0415335
17,_dask_helper-e1ccf25e-ad06-4d70-8303-e1156361fd6c,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0363557,tcp://10.201.3.18:8786,,,,,1713553313.0426285
18,_dask_helper-d21168c4-ce85-49a9-8919-85003df15e24,,,dask_helper,dask_helper,memory,released,task-finished-1713553313.0363557,tcp://10.201.3.18:8786,,,,,1713553313.0436862
19,list-eadaf46e-d379-4039-91d1-1967ac67cb59,,,list,list,memory,forgotten,client-releases-keys-1713553313.0741262,tcp://10.201.3.18:8786,,,,,1713553313.0741673
20,_dask_helper-eb3a1219-0079-4da8-a46f-26ef364e69ea,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0741262,tcp://10.201.3.18:8786,,,,,1713553313.0743582
21,_dask_helper-a490499d-f890-4a7c-82f5-445053d7c891,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0741262,tcp://10.201.3.18:8786,,,,,1713553313.0757613
22,_dask_helper-e1ccf25e-ad06-4d70-8303-e1156361fd6c,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0741262,tcp://10.201.3.18:8786,,,,,1713553313.076895
23,_dask_helper-d21168c4-ce85-49a9-8919-85003df15e24,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553313.0741262,tcp://10.201.3.18:8786,,,,,1713553313.0780365
24,_dask_helper-abb8363c-e005-4c6d-b67d-edf0d7606c75,,,dask_helper,dask_helper,released,waiting,update-graph-1713553313.0861995,tcp://10.201.3.18:8786,,,,,1713553313.0940037
25,_dask_helper-abb8363c-e005-4c6d-b67d-edf0d7606c75,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553313.0861995,tcp://10.201.3.18:8786,,,,,1713553313.0949569
26,list-a9946aa1-b28b-431e-8646-f69cdd72a223,,,list,list,released,waiting,update-graph-1713553313.0861995,tcp://10.201.3.18:8786,,,,,1713553313.0961127
27,_dask_helper-abb8363c-e005-4c6d-b67d-edf0d7606c75,22575529549824,tcp://10.201.3.17:40773,dask_helper,dask_helper,processing,memory,task-finished-1713553326.727949,tcp://10.201.3.18:8786,1713553313.7450607,1713553326.729904,12.984843254089355,4961200,1713553326.7293084
28,list-a9946aa1-b28b-431e-8646-f69cdd72a223,,,list,list,waiting,processing,task-finished-1713553326.727949,tcp://10.201.3.18:8786,,,,,1713553326.7302048
29,list-a9946aa1-b28b-431e-8646-f69cdd72a223,22575529549824,tcp://10.201.3.17:40773,list,list,processing,memory,task-finished-1713553326.7342696,tcp://10.201.3.18:8786,1713553326.7324991,1713553326.73257,7.081031799316406e-05,4961288,1713553326.7354465
30,_dask_helper-abb8363c-e005-4c6d-b67d-edf0d7606c75,,,dask_helper,dask_helper,memory,released,task-finished-1713553326.7342696,tcp://10.201.3.18:8786,,,,,1713553326.7357333
31,list-a9946aa1-b28b-431e-8646-f69cdd72a223,,,list,list,memory,forgotten,client-releases-keys-1713553326.7812552,tcp://10.201.3.18:8786,,,,,1713553326.7812943
32,_dask_helper-abb8363c-e005-4c6d-b67d-edf0d7606c75,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553326.7812552,tcp://10.201.3.18:8786,,,,,1713553326.7814794
33,_dask_helper-568cf545-8d39-4559-84cd-f3ad4d975051,,,dask_helper,dask_helper,released,waiting,update-graph-1713553326.7932248,tcp://10.201.3.18:8786,,,,,1713553326.800119
34,_dask_helper-568cf545-8d39-4559-84cd-f3ad4d975051,,,dask_helper,dask_helper,waiting,processing,update-graph-1713553326.7932248,tcp://10.201.3.18:8786,,,,,1713553326.8010762
35,list-c7366ccf-20ac-4f5b-ad7a-54267efa7df4,,,list,list,released,waiting,update-graph-1713553326.7932248,tcp://10.201.3.18:8786,,,,,1713553326.8021786
36,_dask_helper-568cf545-8d39-4559-84cd-f3ad4d975051,22516416081920,tcp://10.201.3.17:45407,dask_helper,dask_helper,processing,memory,task-finished-1713553340.1905982,tcp://10.201.3.18:8786,1713553327.4496155,1713553340.1906142,12.7409987449646,80240,1713553340.1920328
37,list-c7366ccf-20ac-4f5b-ad7a-54267efa7df4,,,list,list,waiting,processing,task-finished-1713553340.1905982,tcp://10.201.3.18:8786,,,,,1713553340.1927278
38,list-c7366ccf-20ac-4f5b-ad7a-54267efa7df4,22516416081920,tcp://10.201.3.17:45407,list,list,processing,memory,task-finished-1713553340.1967018,tcp://10.201.3.18:8786,1713553340.1938832,1713553340.1939478,6.461143493652344e-05,80328,1713553340.197618
39,_dask_helper-568cf545-8d39-4559-84cd-f3ad4d975051,,,dask_helper,dask_helper,memory,released,task-finished-1713553340.1967018,tcp://10.201.3.18:8786,,,,,1713553340.1978
40,list-c7366ccf-20ac-4f5b-ad7a-54267efa7df4,,,list,list,memory,forgotten,client-releases-keys-1713553340.2065506,tcp://10.201.3.18:8786,,,,,1713553340.2065895
41,_dask_helper-568cf545-8d39-4559-84cd-f3ad4d975051,,,dask_helper,dask_helper,released,forgotten,client-releases-keys-1713553340.2065506,tcp://10.201.3.18:8786,,,,,1713553340.2067657
