,key,start,finish,called_from,time
6210,"('array-8838909ee9756e34565341881e2e6f0c', 41)",released,waiting,tcp://10.201.3.17:41867,1713455913.6782737
6211,"('array-8838909ee9756e34565341881e2e6f0c', 41)",waiting,ready,tcp://10.201.3.17:41867,1713455913.6803043
6212,"('array-8838909ee9756e34565341881e2e6f0c', 41)",ready,executing,tcp://10.201.3.17:41867,1713455913.6824653
6213,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 121, 0, 0, 0)",memory,released,tcp://10.201.3.17:41867,1713455913.6848125
6214,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.6859775
6215,"('array-8838909ee9756e34565341881e2e6f0c', 121)",memory,released,tcp://10.201.3.17:41867,1713455913.6868303
6216,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.6868155
6217,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.6880727
6218,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 121, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455913.688134
6219,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 121, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455913.689351
6220,"('array-8838909ee9756e34565341881e2e6f0c', 40)",released,waiting,tcp://10.201.3.17:42149,1713455913.689437
6221,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 121, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455913.6905837
6222,"('array-8838909ee9756e34565341881e2e6f0c', 40)",waiting,ready,tcp://10.201.3.17:42149,1713455913.6906037
6223,"('array-8838909ee9756e34565341881e2e6f0c', 40)",ready,executing,tcp://10.201.3.17:42149,1713455913.6918964
6224,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 121, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455913.6919267
6225,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",memory,released,tcp://10.201.3.17:41721,1713455913.692456
6226,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 121, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455913.6931245
6227,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 47, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.6932178
6228,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:41721,1713455913.6933422
6229,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 47, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.694898
6230,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 121, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455913.6949205
6231,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:41721,1713455913.6950438
6232,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 47, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.6980102
6233,"('array-8838909ee9756e34565341881e2e6f0c', 39)",released,waiting,tcp://10.201.3.17:41867,1713455913.698102
6234,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",memory,released,tcp://10.201.3.17:41721,1713455913.6982648
6235,"('array-8838909ee9756e34565341881e2e6f0c', 39)",waiting,ready,tcp://10.201.3.17:41867,1713455913.701261
6236,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 95, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.7013557
6237,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 95, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42149,1713455913.7045295
6238,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 61, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.7072008
6239,"('array-8838909ee9756e34565341881e2e6f0c', 61)",memory,released,tcp://10.201.3.17:42149,1713455913.7093337
6240,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 41, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.7101736
6241,"('array-8838909ee9756e34565341881e2e6f0c', 39)",ready,executing,tcp://10.201.3.17:41867,1713455913.7114818
6242,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 61, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.7115808
6243,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 61, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.714123
6244,"('array-8838909ee9756e34565341881e2e6f0c', 41)",executing,memory,tcp://10.201.3.17:41867,1713455913.714577
6245,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 61, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.7167265
6246,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 58, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.7172792
6247,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 61, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.7196686
6248,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 58, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.7196615
6249,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 61, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.7222173
6250,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 121, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.723885
6251,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 61, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.7249093
6252,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 121, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.7250717
6253,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 119, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.727745
6254,"('array-8838909ee9756e34565341881e2e6f0c', 39)",executing,memory,tcp://10.201.3.17:41867,1713455913.7278726
6255,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 119, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42149,1713455913.730276
6256,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 95, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.733154
6257,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 95, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42149,1713455913.735275
6258,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 119, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.7375262
6259,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 119, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42149,1713455913.7396488
6260,"('array-8838909ee9756e34565341881e2e6f0c', 38)",released,waiting,tcp://10.201.3.17:42149,1713455913.7418463
6261,"('array-8838909ee9756e34565341881e2e6f0c', 38)",waiting,ready,tcp://10.201.3.17:42149,1713455913.7439678
6262,"('array-8838909ee9756e34565341881e2e6f0c', 38)",ready,executing,tcp://10.201.3.17:42149,1713455913.7461681
6263,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455913.7520437
6264,"('array-8838909ee9756e34565341881e2e6f0c', 40)",executing,memory,tcp://10.201.3.17:42149,1713455913.753853
6265,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 77, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41721,1713455913.7543294
6266,"('array-8838909ee9756e34565341881e2e6f0c', 38)",executing,memory,tcp://10.201.3.17:42149,1713455913.756133
6267,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 61, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455913.7590058
6268,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 61, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455913.7619252
6269,"('array-8838909ee9756e34565341881e2e6f0c', 61)",memory,released,tcp://10.201.3.17:37383,1713455913.8137364
6270,"('array-8838909ee9756e34565341881e2e6f0c', 61)",released,forgotten,tcp://10.201.3.17:37383,1713455913.822334
6271,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455913.8232582
6272,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455913.825445
6273,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:37383,1713455913.8277502
6274,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455913.8288991
6275,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455913.8308063
6276,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 46, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455913.8332107
6277,"('array-8838909ee9756e34565341881e2e6f0c', 46)",released,fetch,tcp://10.201.3.17:37383,1713455913.8352365
6278,"('array-8838909ee9756e34565341881e2e6f0c', 46)",fetch,flight,tcp://10.201.3.17:37383,1713455913.8375123
6279,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",flight,memory,tcp://10.201.3.17:37383,1713455913.8422158
6280,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455913.8482964
6281,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455913.8509371
6282,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:37383,1713455913.8532143
6283,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",flight,memory,tcp://10.201.3.17:37383,1713455913.8642051
6284,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455913.8734224
6285,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455913.8762932
6286,"('array-8838909ee9756e34565341881e2e6f0c', 46)",flight,memory,tcp://10.201.3.17:37383,1713455913.8790474
6287,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455913.8797112
6288,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 46, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455913.8809917
6289,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 46, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455913.8822708
6290,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",released,fetch,tcp://10.201.3.17:41867,1713455913.8873324
6291,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",executing,memory,tcp://10.201.3.17:37383,1713455913.8875701
6292,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:41867,1713455913.8886657
6293,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",executing,memory,tcp://10.201.3.17:37383,1713455913.889716
6294,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",flight,memory,tcp://10.201.3.17:41867,1713455913.8932378
6295,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455913.8989928
6296,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455913.9016294
6297,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 100, 0, 0, 0)",executing,memory,tcp://10.201.3.17:37383,1713455913.9230177
6298,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 36, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.927004
6299,"('array-8838909ee9756e34565341881e2e6f0c', 35)",released,waiting,tcp://10.201.3.17:41721,1713455913.927486
6300,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 36, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.9368317
6301,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 36, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.9409144
6302,"('array-8838909ee9756e34565341881e2e6f0c', 35)",waiting,ready,tcp://10.201.3.17:41721,1713455913.9444396
6303,"('array-8838909ee9756e34565341881e2e6f0c', 62)",memory,released,tcp://10.201.3.17:42149,1713455913.9445615
6304,"('array-8838909ee9756e34565341881e2e6f0c', 35)",ready,executing,tcp://10.201.3.17:41721,1713455913.9478614
6305,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 62, 0, 0, 0)",memory,released,tcp://10.201.3.17:42149,1713455913.947973
6306,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 62, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.9506936
6307,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455913.9507294
6308,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41721,1713455913.953294
6309,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 62, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.9533117
6310,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41721,1713455913.956134
6311,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 62, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.9561436
6312,"('array-8838909ee9756e34565341881e2e6f0c', 34)",released,waiting,tcp://10.201.3.17:41721,1713455913.9589477
6313,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 62, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.9589622
6314,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 62, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.9616401
6315,"('array-8838909ee9756e34565341881e2e6f0c', 34)",waiting,ready,tcp://10.201.3.17:41721,1713455913.9616504
6316,"('array-8838909ee9756e34565341881e2e6f0c', 34)",ready,executing,tcp://10.201.3.17:41721,1713455913.9643307
6317,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 62, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.9643269
6318,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455913.967141
6319,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 34, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.9671762
6320,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41721,1713455913.969765
6321,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 69, 0, 0, 0)",released,fetch,tcp://10.201.3.17:42149,1713455913.9697914
6322,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 62, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455913.9713142
6323,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41721,1713455913.9725254
6324,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 62, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:37383,1713455913.9725854
6325,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 69, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:42149,1713455913.972621
6326,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:37383,1713455913.9742978
6327,"('array-8838909ee9756e34565341881e2e6f0c', 70)",memory,released,tcp://10.201.3.17:41721,1713455913.974405
6328,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 34, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.9744027
6329,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 51, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.9747362
6330,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 69, 0, 0, 0)",released,fetch,tcp://10.201.3.17:42149,1713455913.9767065
6331,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 124, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:37383,1713455913.9767015
6332,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 70, 0, 0, 0)",memory,released,tcp://10.201.3.17:41721,1713455913.9767625
6333,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 70, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455913.980607
6334,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 62, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455913.9807022
6335,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42149,1713455913.9808583
6336,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 52, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41867,1713455913.9817798
6337,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 62, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:37383,1713455913.9837155
6338,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 70, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41721,1713455913.9837024
6339,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455913.9837258
6340,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 40, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455913.9874756
6341,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 70, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41721,1713455913.9874861
6342,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 56, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455913.9875252
6343,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 70, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41721,1713455913.9918249
6344,"('array-8838909ee9756e34565341881e2e6f0c', 56)",memory,released,tcp://10.201.3.17:37383,1713455913.9917977
6345,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 36, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455913.9958816
6346,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 70, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41721,1713455913.9960637
6347,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 56, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455913.9962265
6348,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 70, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41721,1713455914.0005248
6349,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 56, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455914.000557
6350,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 56, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455914.004387
6351,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 62, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455914.006797
6352,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 56, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455914.008423
6353,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 62, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455914.0084965
6354,"('array-8838909ee9756e34565341881e2e6f0c', 35)",executing,memory,tcp://10.201.3.17:41721,1713455914.011122
6355,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 56, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455914.0112507
6356,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 69, 0, 0, 0)",flight,memory,tcp://10.201.3.17:42149,1713455914.0120337
6357,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 56, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455914.0138948
6358,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41721,1713455914.0142572
6359,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455914.0173187
6360,"('array-8838909ee9756e34565341881e2e6f0c', 34)",executing,memory,tcp://10.201.3.17:41721,1713455914.0177095
6361,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",released,fetch,tcp://10.201.3.17:37383,1713455914.0211926
6362,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41721,1713455914.0215442
6363,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:37383,1713455914.0252004
6364,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 70, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41721,1713455914.0264919
6365,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 34, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455914.0292246
6366,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 43, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455914.0293844
6367,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 43, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455914.0316777
6368,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 34, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455914.0317392
6369,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 43, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455914.0354645
6370,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 69, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:42149,1713455914.0355275
6371,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 70, 0, 0, 0)",executing,memory,tcp://10.201.3.17:41721,1713455914.0356255
6372,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 42, 0, 0, 0)",released,waiting,tcp://10.201.3.17:37383,1713455914.0395646
6373,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 34, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455914.0413299
6374,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 42, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455914.042871
6375,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 69, 0, 0, 0)",flight,memory,tcp://10.201.3.17:42149,1713455914.0435684
6376,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 42, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455914.0456657
6377,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 67, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455914.0485477
6378,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 34, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42149,1713455914.0519035
6379,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 66, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455914.05189
6380,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 67, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455914.055208
6381,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 34, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42149,1713455914.055129
6382,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 66, 0, 0, 0)",memory,released,tcp://10.201.3.17:37383,1713455914.0580144
6383,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 34, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42149,1713455914.0595367
6384,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 56, 0, 0, 0)",executing,memory,tcp://10.201.3.17:37383,1713455914.0665805
6385,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 56, 0, 0, 0)",executing,memory,tcp://10.201.3.17:37383,1713455914.0732522
6386,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",flight,memory,tcp://10.201.3.17:37383,1713455914.076149
6387,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:37383,1713455914.0782328
6388,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 44, 0, 0, 0)",ready,executing,tcp://10.201.3.17:37383,1713455914.0804052
6389,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 41, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455914.0819976
6390,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 41, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455914.0880902
6391,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 41, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455914.0907576
6392,"('array-8838909ee9756e34565341881e2e6f0c', 31)",released,waiting,tcp://10.201.3.17:41867,1713455914.0930088
6393,"('array-8838909ee9756e34565341881e2e6f0c', 31)",waiting,ready,tcp://10.201.3.17:41867,1713455914.0951006
6394,"('array-8838909ee9756e34565341881e2e6f0c', 31)",ready,executing,tcp://10.201.3.17:41867,1713455914.0971801
6395,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455914.099424
6396,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:41867,1713455914.1015553
6397,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",ready,executing,tcp://10.201.3.17:41867,1713455914.1038456
6398,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 29, 0, 0, 0)",released,waiting,tcp://10.201.3.17:41867,1713455914.1061141
