,key,start,finish,called_from,time
615,"('array-8838909ee9756e34565341881e2e6f0c', 79)",released,forgotten,tcp://10.201.3.17:45521,1713455689.8809938
616,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 78, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455689.8949435
617,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 78, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455689.8977556
618,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455689.908428
619,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455689.908532
620,"('array-8838909ee9756e34565341881e2e6f0c', 101)",memory,released,tcp://10.201.3.17:33095,1713455689.908657
621,"('array-8838909ee9756e34565341881e2e6f0c', 122)",memory,released,tcp://10.201.3.17:35547,1713455689.9092925
622,"('array-8838909ee9756e34565341881e2e6f0c', 101)",released,forgotten,tcp://10.201.3.17:33095,1713455689.909582
623,"('array-8838909ee9756e34565341881e2e6f0c', 122)",released,forgotten,tcp://10.201.3.17:35547,1713455689.909586
624,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455689.9095757
625,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455689.9123824
626,"('array-8838909ee9756e34565341881e2e6f0c', 93)",memory,released,tcp://10.201.3.17:33095,1713455689.912381
627,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455689.9123733
628,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 105, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455689.9150667
629,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:35547,1713455689.915092
630,"('array-8838909ee9756e34565341881e2e6f0c', 93)",released,forgotten,tcp://10.201.3.17:33095,1713455689.915077
631,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 78, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455689.9172478
632,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455689.9177392
633,"('array-8838909ee9756e34565341881e2e6f0c', 121)",memory,released,tcp://10.201.3.17:33095,1713455689.917762
634,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455689.9208481
635,"('array-8838909ee9756e34565341881e2e6f0c', 121)",released,forgotten,tcp://10.201.3.17:33095,1713455689.9208724
636,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455689.921894
637,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455689.9241767
638,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 78, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455689.924193
639,"('array-8838909ee9756e34565341881e2e6f0c', 118)",memory,released,tcp://10.201.3.17:35547,1713455689.9242718
640,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455689.9268253
641,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455689.9268224
642,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455689.9269826
643,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455689.92825
644,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 118, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455689.9282439
645,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455689.9297028
646,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455689.9296796
647,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455689.9307423
648,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455689.9308393
649,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455689.9317832
650,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455689.9327734
651,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455689.9374855
652,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455689.9383886
653,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 122, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455689.9548104
654,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455689.9595265
655,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 118, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:35547,1713455689.96721
656,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455689.9681804
657,"('array-8838909ee9756e34565341881e2e6f0c', 122)",memory,released,tcp://10.201.3.17:45521,1713455689.970474
658,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 122, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455689.9719222
659,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",released,waiting,tcp://10.201.3.17:45521,1713455689.973669
660,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:45521,1713455689.9754193
661,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455689.975691
662,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",ready,executing,tcp://10.201.3.17:45521,1713455689.9771812
663,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 118, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:35547,1713455689.9772007
664,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",released,waiting,tcp://10.201.3.17:45521,1713455689.9794958
665,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:45521,1713455689.981704
666,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",ready,executing,tcp://10.201.3.17:45521,1713455689.9834847
667,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455689.9898837
668,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 125, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455689.990585
669,"('array-8838909ee9756e34565341881e2e6f0c', 125)",memory,released,tcp://10.201.3.17:33095,1713455689.9911642
670,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455689.9918265
671,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455689.9921877
672,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455689.994306
673,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455689.9961433
674,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455689.9979112
675,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455689.9996204
676,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.0001976
677,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.0065079
678,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.007071
679,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455690.0285072
680,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 122, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455690.0318816
681,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455690.0334158
682,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 122, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:45521,1713455690.0336576
683,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.045529
684,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 125, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.0494595
685,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.0509152
686,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 125, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.0523856
687,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 76, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455690.0586257
688,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.0620482
689,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 76, 0, 0, 0)",memory,released,tcp://10.201.3.17:45521,1713455690.0709667
690,"('array-8838909ee9756e34565341881e2e6f0c', 76)",memory,released,tcp://10.201.3.17:45521,1713455690.0724616
691,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 76, 0, 0, 0)",released,waiting,tcp://10.201.3.17:45521,1713455690.0742826
692,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 76, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:45521,1713455690.0760853
693,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 76, 0, 0, 0)",ready,executing,tcp://10.201.3.17:45521,1713455690.077814
694,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 73, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.0789173
695,"('array-8838909ee9756e34565341881e2e6f0c', 73)",memory,released,tcp://10.201.3.17:33095,1713455690.0797071
696,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 76, 0, 0, 0)",released,waiting,tcp://10.201.3.17:45521,1713455690.0797236
697,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 76, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:45521,1713455690.0806649
698,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.080736
699,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 76, 0, 0, 0)",ready,executing,tcp://10.201.3.17:45521,1713455690.0816991
700,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.081694
701,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.082716
702,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.0838273
703,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.0843587
704,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.0849135
705,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 76, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455690.087281
706,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 76, 0, 0, 0)",executing,memory,tcp://10.201.3.17:45521,1713455690.0875156
707,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.0905256
708,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.0915148
709,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.0973716
710,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.098013
711,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.098607
712,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.0993135
713,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.0997722
714,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.100348
715,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.1025329
716,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 36, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.1027787
717,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.10338
718,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 73, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.1113772
719,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 72, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.1123817
720,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 73, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.1140864
721,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 72, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.115927
722,"('array-8838909ee9756e34565341881e2e6f0c', 74)",memory,released,tcp://10.201.3.17:35547,1713455690.1202574
723,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 74, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.1209133
724,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.1215363
725,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.1220465
726,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.1226282
727,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.1233227
728,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.12381
729,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.124381
730,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.1292846
731,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.1295238
732,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.2236166
733,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.2294376
734,"('array-8838909ee9756e34565341881e2e6f0c', 97)",memory,released,tcp://10.201.3.17:33095,1713455690.2310038
735,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 97, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.2320828
736,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.233921
737,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.2355752
738,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.237464
739,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.2392864
740,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.2409637
741,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.2415478
742,"('array-8838909ee9756e34565341881e2e6f0c', 113)",memory,released,tcp://10.201.3.17:33095,1713455690.2428603
743,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 113, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.243028
744,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.2436323
745,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.244113
746,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.244677
747,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",released,waiting,tcp://10.201.3.17:33095,1713455690.2453444
748,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:33095,1713455690.2458313
749,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",ready,executing,tcp://10.201.3.17:33095,1713455690.2464006
750,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.2494857
751,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.2514794
752,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.25338
753,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",executing,memory,tcp://10.201.3.17:33095,1713455690.2546506
754,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.2712617
755,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 97, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.278601
756,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.2891793
757,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 113, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.2968426
758,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.299344
759,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 113, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.3011377
760,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",memory,released,tcp://10.201.3.17:33095,1713455690.310253
761,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 97, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:33095,1713455690.311324
762,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42345,1713455690.3136396
763,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.3205447
764,"('array-8838909ee9756e34565341881e2e6f0c', 101)",memory,released,tcp://10.201.3.17:42345,1713455690.3209112
765,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 101, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455690.3214269
766,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42345,1713455690.3236213
767,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42345,1713455690.3252978
768,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42345,1713455690.3271098
769,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",released,waiting,tcp://10.201.3.17:42345,1713455690.3289497
770,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:42345,1713455690.330656
771,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",ready,executing,tcp://10.201.3.17:42345,1713455690.3325326
772,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42345,1713455690.340882
773,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",executing,memory,tcp://10.201.3.17:42345,1713455690.34148
774,"('array-8838909ee9756e34565341881e2e6f0c', 75)",memory,released,tcp://10.201.3.17:35547,1713455690.3438597
775,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.3449814
776,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.3467484
777,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.348457
778,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.3502028
779,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.3521123
780,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.35262
781,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.353195
782,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.3589277
783,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.3607495
784,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455690.3667624
785,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 101, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455690.3740609
786,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 37, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.3747356
787,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 37, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.3764699
788,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",memory,released,tcp://10.201.3.17:42345,1713455690.376551
789,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 37, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.3787072
790,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 101, 0, 0, 0)",released,forgotten,tcp://10.201.3.17:42345,1713455690.3787274
791,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 37, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.3819928
792,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 37, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.3903458
793,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 37, 0, 0, 0)",waiting,ready,tcp://10.201.3.17:35547,1713455690.3905318
794,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 37, 0, 0, 0)",ready,executing,tcp://10.201.3.17:35547,1713455690.3922558
795,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 37, 0, 0, 0)",executing,memory,tcp://10.201.3.17:35547,1713455690.3949516
796,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 74, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.4104931
797,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.4111178
798,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 18, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.4117372
799,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",released,fetch,tcp://10.201.3.17:35547,1713455690.4122357
800,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 36, 0, 0, 0)",fetch,flight,tcp://10.201.3.17:35547,1713455690.4128609
801,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 75, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.4134853
802,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 74, 0, 0, 0)",memory,released,tcp://10.201.3.17:35547,1713455690.4140458
803,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 18, 0, 0, 0)",released,waiting,tcp://10.201.3.17:35547,1713455690.4146729
